BowlerName,OverNo,Dot,1,2,3,4,5,6,Wickets,TotalBalls
ND Doshi,4,1,3,0,0,1,0,1,0,6
ND Doshi,5,0,0,0,0,0,0,0,0,0
ND Doshi,6,0,0,0,0,0,0,0,0,0
ND Doshi,7,1,1,0,0,0,0,0,0,2
ND Doshi,8,0,0,0,0,0,0,0,0,0
ND Doshi,9,4,2,0,0,0,0,0,0,6
ND Doshi,10,0,3,0,0,1,0,2,0,6
ND Doshi,11,4,3,0,0,0,0,0,0,7
ND Doshi,12,0,0,0,0,0,0,0,0,0
ND Doshi,13,2,2,1,0,0,0,1,0,6
ND Doshi,14,0,0,0,0,0,0,0,0,0
ND Doshi,15,1,4,0,0,0,0,1,0,6
ND Doshi,16,5,1,0,0,0,0,0,1,7
AM Salvi,1,10,3,0,0,5,0,0,0,18
AM Salvi,2,4,1,0,0,1,0,0,1,7
AM Salvi,3,9,3,0,0,0,0,1,0,13
AM Salvi,4,6,8,2,0,1,0,1,0,18
AM Salvi,5,4,5,0,0,3,0,0,0,12
AM Salvi,6,7,4,0,0,1,0,2,1,15
AM Salvi,7,4,1,0,0,1,0,1,0,7
AM Salvi,8,2,1,1,0,2,0,0,0,6
AM Salvi,9,0,0,0,0,0,0,0,0,0
AM Salvi,10,0,0,0,0,0,0,0,0,0
AM Salvi,11,3,0,3,0,0,0,0,1,7
AM Salvi,12,8,4,1,0,0,0,0,1,14
AM Salvi,13,2,2,0,0,1,0,1,0,6
AM Salvi,14,3,3,0,0,0,0,0,1,7
AM Salvi,15,0,0,0,0,0,0,0,0,0
AM Salvi,16,2,8,2,0,0,0,0,1,13
AM Salvi,17,2,3,1,0,0,0,1,0,7
AM Salvi,18,0,0,0,0,0,0,0,0,0
AM Salvi,19,1,6,2,0,3,0,0,1,13
JR Hopes,1,0,0,0,0,0,0,0,0,0
JR Hopes,2,0,0,0,0,0,0,0,0,0
JR Hopes,3,0,0,0,0,0,0,0,0,0
JR Hopes,4,4,1,0,0,1,0,0,1,7
JR Hopes,5,6,2,0,0,3,0,1,0,12
JR Hopes,6,15,6,1,0,1,0,1,0,24
JR Hopes,7,11,14,0,0,4,0,1,2,32
JR Hopes,8,10,13,0,0,5,0,2,1,31
JR Hopes,9,13,21,2,0,7,0,0,0,43
JR Hopes,10,8,10,1,0,2,0,3,2,26
JR Hopes,11,13,12,1,0,5,0,1,2,34
JR Hopes,12,0,0,0,0,0,0,0,0,0
JR Hopes,13,19,21,3,0,2,0,4,0,49
JR Hopes,14,1,2,0,0,1,0,2,0,6
JR Hopes,15,7,6,3,0,2,0,6,2,26
JR Hopes,16,4,13,3,0,3,0,1,0,24
JR Hopes,17,3,8,6,0,1,0,2,0,20
JR Hopes,18,14,13,5,0,6,0,1,4,43
JR Hopes,19,0,1,1,0,1,0,3,0,6
S Sriram,1,0,0,0,0,0,0,0,0,0
S Sriram,2,0,0,0,0,0,0,0,0,0
S Sriram,3,0,0,0,0,0,0,0,0,0
S Sriram,4,0,0,0,0,0,0,0,0,0
S Sriram,5,0,0,0,0,0,0,0,0,0
S Sriram,6,0,0,0,0,0,0,0,0,0
S Sriram,7,0,0,0,0,0,0,0,0,0
S Sriram,8,0,6,0,0,0,0,0,0,6
S Sriram,9,0,0,0,0,0,0,0,0,0
S Sriram,10,2,0,0,0,3,0,1,0,6
S Sriram,11,0,0,0,0,0,0,0,0,0
S Sriram,12,0,1,1,0,1,0,3,0,6
AA Kazi,1,0,0,0,0,0,0,0,0,0
AA Kazi,2,0,0,0,0,0,0,0,0,0
AA Kazi,3,0,0,0,0,0,0,0,0,0
AA Kazi,4,0,0,0,0,0,0,0,0,0
AA Kazi,5,0,0,0,0,0,0,0,0,0
AA Kazi,6,0,0,0,0,0,0,0,0,0
AA Kazi,7,0,0,0,0,0,0,0,0,0
AA Kazi,8,0,0,0,0,0,0,0,0,0
AA Kazi,9,0,0,0,0,0,0,0,0,0
AA Kazi,10,0,0,0,0,0,0,0,0,0
AA Kazi,11,1,3,1,0,1,0,0,0,6
AA Kazi,12,0,0,0,0,0,0,0,0,0
AA Kazi,13,2,3,1,0,0,0,1,1,8
LRPL Taylor,1,0,0,0,0,0,0,0,0,0
LRPL Taylor,2,0,0,0,0,0,0,0,0,0
LRPL Taylor,3,0,0,0,0,0,0,0,0,0
LRPL Taylor,4,0,0,0,0,0,0,0,0,0
LRPL Taylor,5,0,0,0,0,0,0,0,0,0
LRPL Taylor,6,0,0,0,0,0,0,0,0,0
LRPL Taylor,7,0,0,0,0,0,0,0,0,0
LRPL Taylor,8,0,0,0,0,0,0,0,0,0
LRPL Taylor,9,0,0,0,0,0,0,0,0,0
LRPL Taylor,10,0,0,0,0,0,0,0,0,0
LRPL Taylor,11,0,0,0,0,0,0,0,0,0
LRPL Taylor,12,0,5,0,0,0,0,1,0,6
LRPL Taylor,13,1,4,1,0,0,0,1,0,7
SB Wagh,1,29,5,1,0,8,0,0,2,45
SB Wagh,2,0,0,0,0,0,0,0,0,0
SB Wagh,3,13,8,2,0,7,0,0,1,31
SB Wagh,4,0,0,0,0,0,0,0,0,0
SB Wagh,5,9,3,1,0,6,0,0,1,20
SB Wagh,6,0,0,0,0,0,0,0,0,0
SB Wagh,7,0,0,0,0,0,0,0,0,0
SB Wagh,8,0,0,0,0,0,0,0,0,0
SB Wagh,9,0,0,0,0,0,0,0,0,0
SB Wagh,10,0,0,0,0,0,0,0,0,0
SB Wagh,11,0,0,0,0,0,0,0,0,0
SB Wagh,12,0,0,0,0,0,0,0,0,0
SB Wagh,13,0,0,0,0,0,0,0,0,0
SB Wagh,14,0,0,0,0,0,0,0,0,0
SB Wagh,15,0,0,0,0,0,0,0,0,0
SB Wagh,16,0,0,0,0,0,0,0,0,0
SB Wagh,17,5,7,2,0,0,0,2,1,17
A Symonds,1,2,3,0,0,1,0,0,0,6
A Symonds,2,9,8,0,0,3,0,0,2,22
A Symonds,3,6,3,0,0,3,0,0,0,12
A Symonds,4,19,3,0,0,2,0,1,2,27
A Symonds,5,28,11,6,0,2,0,1,1,49
A Symonds,6,21,10,5,0,6,0,1,1,44
A Symonds,7,8,20,5,1,1,0,1,1,37
A Symonds,8,15,23,4,0,4,0,3,0,49
A Symonds,9,11,14,3,0,1,0,1,2,32
A Symonds,10,23,19,1,0,4,0,2,3,52
A Symonds,11,17,14,0,0,2,0,0,1,34
A Symonds,12,12,24,2,0,6,0,5,0,49
A Symonds,13,4,6,0,0,1,0,1,0,12
A Symonds,14,13,15,2,0,0,0,6,4,40
A Symonds,15,8,14,4,0,2,0,2,0,30
A Symonds,16,7,7,1,0,2,0,3,1,21
A Symonds,17,3,6,1,0,1,0,1,0,12
A Symonds,18,5,5,0,0,1,0,1,3,15
A Symonds,19,3,1,2,0,1,0,4,2,13
S Randiv,1,0,0,0,0,0,0,0,0,0
S Randiv,2,0,0,0,0,0,0,0,0,0
S Randiv,3,0,0,0,0,0,0,0,0,0
S Randiv,4,3,2,0,0,1,0,1,0,7
S Randiv,5,3,3,0,0,1,0,0,0,7
S Randiv,6,7,9,1,0,1,0,0,0,18
S Randiv,7,11,9,0,1,3,0,0,0,24
S Randiv,8,4,5,2,0,1,0,0,0,12
S Randiv,9,8,13,3,0,3,0,0,0,27
S Randiv,10,4,5,0,0,2,0,1,1,13
S Randiv,11,7,5,3,1,3,0,0,1,20
S Randiv,12,3,2,1,0,0,0,0,1,7
S Randiv,13,3,6,1,0,2,0,0,1,13
S Randiv,14,7,7,1,0,2,0,1,1,19
S Randiv,15,2,3,1,0,0,0,0,1,7
S Randiv,16,2,3,1,0,0,0,0,1,7
S Randiv,17,0,0,0,0,0,0,0,0,0
S Randiv,18,2,1,0,0,1,0,2,1,7
L Ablish,1,0,0,0,0,0,0,0,0,0
L Ablish,2,0,0,0,0,0,0,0,0,0
L Ablish,3,2,0,2,0,2,0,0,1,7
L Ablish,4,1,2,0,0,3,0,0,0,6
L Ablish,5,0,0,0,0,0,0,0,0,0
L Ablish,6,0,0,0,0,0,0,0,0,0
L Ablish,7,0,0,0,0,0,0,0,0,0
L Ablish,8,2,2,0,0,1,0,1,0,6
L Ablish,9,0,0,0,0,0,0,0,0,0
L Ablish,10,0,1,1,0,4,0,0,0,6
L Ablish,11,0,0,0,0,0,0,0,0,0
L Ablish,12,0,0,0,0,0,0,0,0,0
L Ablish,13,0,0,0,0,0,0,0,0,0
L Ablish,14,0,0,0,0,0,0,0,0,0
L Ablish,15,4,9,0,0,1,0,0,1,15
L Ablish,16,0,0,0,0,0,0,0,0,0
L Ablish,17,0,0,0,0,0,0,0,0,0
L Ablish,18,0,0,0,0,0,0,0,0,0
L Ablish,19,5,2,0,0,0,0,0,3,10
I Malhotra,1,0,0,0,0,0,0,0,0,0
I Malhotra,2,0,0,0,0,0,0,0,0,0
I Malhotra,3,0,0,0,0,0,0,0,0,0
I Malhotra,4,0,0,0,0,0,0,0,0,0
I Malhotra,5,0,0,0,0,0,0,0,0,0
I Malhotra,6,0,0,0,0,0,0,0,0,0
I Malhotra,7,0,1,1,0,2,0,2,0,6
B Chipli,1,0,0,0,0,0,0,0,0,0
B Chipli,2,0,0,0,0,0,0,0,0,0
B Chipli,3,0,0,0,0,0,0,0,0,0
B Chipli,4,0,0,0,0,0,0,0,0,0
B Chipli,5,0,0,0,0,0,0,0,0,0
B Chipli,6,0,0,0,0,0,0,0,0,0
B Chipli,7,0,0,0,0,0,0,0,0,0
B Chipli,8,0,0,0,0,0,0,0,0,0
B Chipli,9,0,0,0,0,0,0,0,0,0
B Chipli,10,0,0,0,0,0,0,0,0,0
B Chipli,11,0,0,0,0,0,0,0,0,0
B Chipli,12,0,0,0,0,0,0,0,0,0
B Chipli,13,0,0,0,0,0,0,0,0,0
B Chipli,14,1,0,2,0,1,0,2,0,6
JE Taylor,1,12,4,1,0,2,0,0,0,19
JE Taylor,2,0,0,0,0,0,0,0,0,0
JE Taylor,3,9,7,3,0,1,0,0,0,20
JE Taylor,4,5,3,1,0,3,0,0,0,12
JE Taylor,5,0,0,0,0,0,0,0,0,0
JE Taylor,6,0,0,0,0,0,0,0,0,0
JE Taylor,7,0,0,0,0,0,0,0,0,0
JE Taylor,8,0,0,0,0,0,0,0,0,0
JE Taylor,9,4,1,0,0,0,0,1,0,6
JE Taylor,10,0,0,0,0,0,0,0,0,0
JE Taylor,11,0,0,0,0,0,0,0,0,0
JE Taylor,12,0,0,0,0,0,0,0,0,0
JE Taylor,13,2,3,0,0,0,0,1,0,6
JE Taylor,14,4,1,1,0,0,0,0,0,6
JE Taylor,15,0,0,0,0,0,0,0,0,0
JE Taylor,16,0,0,0,0,0,0,0,0,0
JE Taylor,17,12,7,4,0,3,0,6,3,35
JE Taylor,18,0,0,0,0,0,0,0,0,0
JE Taylor,19,11,4,4,0,1,0,1,3,24
NL McCullum,1,0,0,0,0,0,0,0,0,0
NL McCullum,2,2,2,1,0,0,0,1,0,6
NL McCullum,3,0,0,0,0,0,0,0,0,0
NL McCullum,4,0,0,0,0,0,0,0,0,0
NL McCullum,5,0,0,0,0,0,0,0,0,0
NL McCullum,6,0,0,0,0,0,0,0,0,0
NL McCullum,7,0,0,0,0,0,0,0,0,0
NL McCullum,8,2,4,0,0,0,0,0,0,6
NL McCullum,9,0,0,0,0,0,0,0,0,0
NL McCullum,10,0,0,0,0,0,0,0,0,0
NL McCullum,11,2,3,0,0,1,0,0,0,6
NL McCullum,12,0,0,0,0,0,0,0,0,0
NL McCullum,13,1,3,1,0,0,0,1,0,6
B Akhil,1,0,0,0,0,0,0,0,0,0
B Akhil,2,0,0,0,0,0,0,0,0,0
B Akhil,3,0,0,0,0,0,0,0,0,0
B Akhil,4,1,2,1,0,2,0,0,0,6
B Akhil,5,0,0,0,0,0,0,0,0,0
B Akhil,6,8,9,1,0,1,0,0,1,20
B Akhil,7,1,4,1,0,0,0,0,0,6
B Akhil,8,9,11,2,0,2,0,1,1,26
B Akhil,9,1,4,0,0,1,0,0,0,6
B Akhil,10,5,6,2,0,3,0,2,0,18
B Akhil,11,5,8,0,0,0,0,0,0,13
B Akhil,12,7,4,1,0,0,0,0,0,12
B Akhil,13,10,7,2,0,0,0,0,2,21
B Akhil,14,8,8,0,0,2,0,0,1,19
B Akhil,15,11,12,1,0,4,0,3,1,32
B Akhil,16,2,10,1,0,3,0,2,1,19
B Akhil,17,0,0,0,0,0,0,0,0,0
B Akhil,18,1,0,0,0,0,0,1,0,2
Kamran Khan,1,10,5,2,0,1,0,0,1,19
Kamran Khan,2,11,1,0,1,3,0,3,2,21
Kamran Khan,3,7,1,0,0,4,0,1,0,13
Kamran Khan,4,9,4,0,0,2,0,0,1,16
Kamran Khan,5,3,3,1,0,3,0,2,0,12
Kamran Khan,6,2,3,0,0,1,0,0,0,6
Kamran Khan,7,0,0,0,0,0,0,0,0,0
Kamran Khan,8,0,0,0,0,0,0,0,0,0
Kamran Khan,9,3,9,0,0,0,0,0,1,13
Kamran Khan,10,0,0,0,0,0,0,0,0,0
Kamran Khan,11,6,8,0,0,3,0,1,1,19
Kamran Khan,12,0,0,0,0,0,0,0,0,0
Kamran Khan,13,5,3,0,0,0,0,0,1,9
Kamran Khan,14,2,3,0,0,1,0,0,0,6
Kamran Khan,15,0,0,0,0,0,0,0,0,0
Kamran Khan,16,4,5,1,0,2,0,0,0,12
Kamran Khan,17,0,2,0,0,0,0,3,0,5
Kamran Khan,18,4,1,0,0,1,0,0,2,8
Kamran Khan,19,6,5,1,0,1,0,0,3,16
Joginder Sharma,1,0,0,0,0,0,0,0,0,0
Joginder Sharma,2,3,1,0,0,2,0,0,0,6
Joginder Sharma,3,0,0,0,0,0,0,0,0,0
Joginder Sharma,4,6,3,0,0,6,0,0,0,15
Joginder Sharma,5,4,2,0,0,0,0,1,0,7
Joginder Sharma,6,4,13,3,0,4,0,1,0,25
Joginder Sharma,7,15,9,1,0,3,0,0,1,29
Joginder Sharma,8,2,5,2,0,4,0,0,0,13
Joginder Sharma,9,9,15,1,0,4,0,2,2,33
Joginder Sharma,10,3,7,0,0,1,0,2,1,14
Joginder Sharma,11,5,15,1,0,2,0,1,1,25
Joginder Sharma,12,0,5,0,0,1,0,0,0,6
Joginder Sharma,13,8,10,2,0,2,0,2,1,25
Joginder Sharma,14,10,11,2,0,1,0,1,4,29
Joginder Sharma,15,0,3,0,0,2,0,1,0,6
Joginder Sharma,16,3,8,1,0,0,0,1,1,14
Joginder Sharma,17,1,1,0,0,2,0,2,0,6
Joginder Sharma,18,2,2,0,0,0,0,2,0,6
Joginder Sharma,19,8,10,1,0,4,0,1,2,26
AS Raut,1,0,0,0,0,0,0,0,0,0
AS Raut,2,0,0,0,0,0,0,0,0,0
AS Raut,3,0,0,0,0,0,0,0,0,0
AS Raut,4,0,0,0,0,0,0,0,0,0
AS Raut,5,0,0,0,0,0,0,0,0,0
AS Raut,6,0,0,0,0,0,0,0,0,0
AS Raut,7,0,0,0,0,0,0,0,0,0
AS Raut,8,0,0,0,0,0,0,0,0,0
AS Raut,9,0,0,0,0,0,0,0,0,0
AS Raut,10,0,0,0,0,0,0,0,0,0
AS Raut,11,0,0,0,0,0,0,0,0,0
AS Raut,12,2,2,1,0,1,0,0,0,6
AS Raut,13,2,2,0,0,2,0,0,0,6
AS Raut,14,0,3,2,0,0,0,1,0,6
AS Raut,15,3,7,1,0,1,0,0,0,12
R Ninan,1,0,0,0,0,0,0,0,0,0
R Ninan,2,0,0,0,0,0,0,0,0,0
R Ninan,3,0,0,0,0,0,0,0,0,0
R Ninan,4,0,0,0,0,0,0,0,0,0
R Ninan,5,0,0,0,0,0,0,0,0,0
R Ninan,6,3,1,1,0,0,0,1,1,7
R Ninan,7,0,0,0,0,0,0,0,0,0
R Ninan,8,3,7,1,0,0,0,1,1,13
R Ninan,9,0,0,0,0,0,0,0,0,0
R Ninan,10,2,5,1,0,3,0,1,1,13
R Ninan,11,0,0,0,0,0,0,0,0,0
R Ninan,12,0,0,0,0,0,0,0,0,0
R Ninan,13,0,0,0,0,0,0,0,0,0
R Ninan,14,0,0,0,0,0,0,0,0,0
R Ninan,15,0,4,0,0,0,0,2,0,6
SB Styris,1,0,0,0,0,0,0,0,0,0
SB Styris,2,4,2,0,0,0,0,1,0,7
SB Styris,3,0,0,0,0,0,0,0,0,0
SB Styris,4,9,11,2,0,2,0,1,0,25
SB Styris,5,8,5,0,0,0,0,0,1,14
SB Styris,6,9,12,1,0,2,0,0,0,24
SB Styris,7,10,8,0,0,1,0,0,1,20
SB Styris,8,2,3,0,0,1,0,0,0,6
SB Styris,9,15,4,2,0,3,0,1,0,25
SB Styris,10,3,5,3,0,1,0,0,0,12
SB Styris,11,3,1,0,0,1,0,1,0,6
SB Styris,12,1,4,0,0,1,0,0,0,6
SB Styris,13,2,3,0,0,1,0,0,0,6
SB Styris,14,2,3,2,0,0,0,0,0,7
SB Styris,15,7,9,1,0,5,0,2,4,28
SB Styris,16,5,7,0,0,0,0,0,0,12
SB Styris,17,7,6,0,0,1,0,4,1,19
SB Styris,18,1,2,1,0,0,0,2,0,6
SB Styris,19,3,1,0,0,0,0,2,2,8
DB Ravi Teja,1,0,0,0,0,0,0,0,0,0
DB Ravi Teja,2,0,0,0,0,0,0,0,0,0
DB Ravi Teja,3,0,0,0,0,0,0,0,0,0
DB Ravi Teja,4,0,0,0,0,0,0,0,0,0
DB Ravi Teja,5,0,0,0,0,0,0,0,0,0
DB Ravi Teja,6,0,0,0,0,0,0,0,0,0
DB Ravi Teja,7,0,0,0,0,0,0,0,0,0
DB Ravi Teja,8,0,0,0,0,0,0,0,0,0
DB Ravi Teja,9,0,0,0,0,0,0,0,0,0
DB Ravi Teja,10,1,3,1,0,1,0,0,0,6
DB Ravi Teja,11,2,4,0,0,0,0,0,1,7
DB Ravi Teja,12,0,0,0,0,0,0,0,0,0
DB Ravi Teja,13,1,3,0,0,0,0,2,0,6
NJ Rimmington,1,5,0,0,0,1,0,0,0,6
NJ Rimmington,2,0,0,0,0,0,0,0,0,0
NJ Rimmington,3,2,1,2,0,1,0,0,0,6
NJ Rimmington,4,0,0,0,0,0,0,0,0,0
NJ Rimmington,5,0,0,0,0,0,0,0,0,0
NJ Rimmington,6,0,0,0,0,0,0,0,0,0
NJ Rimmington,7,0,0,0,0,0,0,0,0,0
NJ Rimmington,8,0,0,0,0,0,0,0,0,0
NJ Rimmington,9,0,0,0,0,0,0,0,0,0
NJ Rimmington,10,3,2,0,0,1,0,0,0,6
CRD Fernando,1,15,4,1,0,4,0,0,0,24
CRD Fernando,2,0,0,0,0,0,0,0,0,0
CRD Fernando,3,7,5,0,0,6,0,1,1,20
CRD Fernando,4,9,2,0,0,2,0,0,3,16
CRD Fernando,5,15,10,0,0,0,0,1,3,29
CRD Fernando,6,1,2,2,0,1,0,0,0,6
CRD Fernando,7,18,4,1,0,2,0,0,3,28
CRD Fernando,8,3,2,0,0,1,0,0,0,6
CRD Fernando,9,1,4,0,0,0,0,1,0,6
CRD Fernando,10,1,3,2,0,1,0,0,0,7
CRD Fernando,11,5,1,0,0,0,0,0,1,7
CRD Fernando,12,5,1,1,0,1,0,0,0,8
CRD Fernando,13,0,0,0,0,0,0,0,0,0
CRD Fernando,14,7,3,1,0,1,0,1,1,14
CRD Fernando,15,6,4,0,0,2,0,0,0,12
CRD Fernando,16,9,13,0,0,3,0,2,1,28
CRD Fernando,17,6,7,0,0,3,0,2,3,21
CRD Fernando,18,1,7,3,0,1,0,0,1,13
CRD Fernando,19,10,6,1,1,2,0,1,2,23
A Kumble,1,3,2,0,0,1,0,0,0,6
A Kumble,2,7,2,0,0,2,0,1,0,12
A Kumble,3,6,5,0,0,1,0,0,0,12
A Kumble,4,9,3,0,0,0,0,0,0,12
A Kumble,5,11,4,0,0,3,0,0,1,19
A Kumble,6,41,46,9,0,6,0,1,2,105
A Kumble,7,34,19,2,0,5,0,2,0,62
A Kumble,8,39,44,7,1,7,0,6,5,109
A Kumble,9,49,38,13,0,8,0,2,5,115
A Kumble,10,18,38,2,1,3,0,4,2,68
A Kumble,11,35,43,2,1,7,0,3,4,95
A Kumble,12,16,20,4,0,5,0,3,3,51
A Kumble,13,29,25,4,0,3,0,1,6,68
A Kumble,14,15,31,2,0,4,0,2,1,55
A Kumble,15,22,29,4,0,6,0,1,3,65
A Kumble,16,24,28,2,0,5,0,6,6,71
A Kumble,17,6,9,2,0,1,0,0,2,20
A Kumble,18,10,5,1,0,1,0,1,4,22
A Kumble,19,5,4,0,0,0,0,2,3,14
SE Bond,1,4,2,0,0,0,0,1,0,7
SE Bond,2,14,12,0,0,5,0,0,1,32
SE Bond,3,1,3,1,0,1,0,0,0,6
SE Bond,4,3,2,0,0,1,0,0,1,7
SE Bond,5,3,2,0,0,1,0,0,0,6
SE Bond,6,0,0,0,0,0,0,0,0,0
SE Bond,7,0,0,0,0,0,0,0,0,0
SE Bond,8,0,0,0,0,0,0,0,0,0
SE Bond,9,0,4,0,0,2,0,0,0,6
SE Bond,10,0,0,0,0,0,0,0,0,0
SE Bond,11,2,2,1,0,1,0,0,0,6
SE Bond,12,1,3,1,0,1,0,0,0,6
SE Bond,13,4,1,0,0,1,0,0,1,7
SE Bond,14,12,6,1,0,0,0,0,2,21
SE Bond,15,0,0,0,0,0,0,0,0,0
SE Bond,16,2,1,1,0,2,0,0,0,6
SE Bond,17,0,7,3,0,2,0,0,0,12
SE Bond,18,15,12,4,0,5,0,2,2,40
PD Collingwood,1,0,0,0,0,0,0,0,0,0
PD Collingwood,2,0,0,0,0,0,0,0,0,0
PD Collingwood,3,0,0,0,0,0,0,0,0,0
PD Collingwood,4,0,0,0,0,0,0,0,0,0
PD Collingwood,5,0,0,0,0,0,0,0,0,0
PD Collingwood,6,0,0,0,0,0,0,0,0,0
PD Collingwood,7,1,4,0,0,1,0,0,0,6
PD Collingwood,8,1,3,2,0,0,0,0,0,6
PD Collingwood,9,2,4,0,0,0,0,1,0,7
PD Collingwood,10,6,9,2,0,1,0,0,1,19
PD Collingwood,11,0,0,0,0,0,0,0,0,0
PD Collingwood,12,4,11,0,0,1,0,2,0,18
PD Collingwood,13,1,4,1,0,0,0,0,1,7
PD Collingwood,14,2,4,0,0,0,0,0,0,6
PD Collingwood,15,2,3,0,0,1,0,0,0,6
PD Collingwood,16,0,0,0,0,0,0,0,0,0
PD Collingwood,17,5,7,0,0,0,0,0,2,14
PD Collingwood,18,1,1,3,0,0,0,0,1,6
WPUJC Vaas,1,8,1,1,1,2,0,0,2,15
WPUJC Vaas,2,34,14,1,0,10,0,1,8,68
WPUJC Vaas,3,8,3,0,0,1,0,1,1,14
WPUJC Vaas,4,24,11,0,0,5,0,2,3,45
WPUJC Vaas,5,4,1,0,0,1,0,0,0,6
WPUJC Vaas,6,0,0,0,0,0,0,0,0,0
WPUJC Vaas,7,0,0,0,0,0,0,0,0,0
WPUJC Vaas,8,0,0,0,0,0,0,0,0,0
WPUJC Vaas,9,0,0,0,0,0,0,0,0,0
WPUJC Vaas,10,1,5,0,0,0,0,0,0,6
WPUJC Vaas,11,0,0,0,0,0,0,0,0,0
WPUJC Vaas,12,1,14,1,0,0,0,2,0,18
WPUJC Vaas,13,3,4,0,0,1,0,0,1,9
WPUJC Vaas,14,2,3,0,0,1,0,1,0,7
WPUJC Vaas,15,0,0,0,0,0,0,0,0,0
WPUJC Vaas,16,1,9,1,0,3,0,4,0,18
WPUJC Vaas,17,2,1,0,0,3,0,0,1,7
WPUJC Vaas,18,1,5,0,0,0,0,0,0,6
WPUJC Vaas,19,9,6,1,0,1,0,2,3,22
S Tyagi,1,32,15,2,0,6,0,2,2,59
S Tyagi,2,12,4,1,0,2,0,0,0,19
S Tyagi,3,27,10,4,0,6,0,1,2,50
S Tyagi,4,1,2,0,0,1,0,2,0,6
S Tyagi,5,7,5,1,0,8,0,3,1,25
S Tyagi,6,3,1,0,0,2,0,0,0,6
S Tyagi,7,0,0,0,0,0,0,0,0,0
S Tyagi,8,6,1,0,0,0,0,0,0,7
S Tyagi,9,0,0,0,0,0,0,0,0,0
S Tyagi,10,3,3,1,0,0,0,0,1,8
S Tyagi,11,0,0,0,0,0,0,0,0,0
S Tyagi,12,0,0,0,0,0,0,0,0,0
S Tyagi,13,3,2,1,0,1,0,0,0,7
S Tyagi,14,3,0,1,0,1,0,1,0,6
S Tyagi,15,0,0,0,0,0,0,0,0,0
S Tyagi,16,0,0,0,0,0,0,0,0,0
S Tyagi,17,0,0,0,0,0,0,0,0,0
S Tyagi,18,0,0,0,0,0,0,0,0,0
S Tyagi,19,3,4,0,0,5,0,1,0,13
JM Kemp,1,0,0,0,0,0,0,0,0,0
JM Kemp,2,0,0,0,0,0,0,0,0,0
JM Kemp,3,0,0,0,0,0,0,0,0,0
JM Kemp,4,0,0,0,0,0,0,0,0,0
JM Kemp,5,0,0,0,0,0,0,0,0,0
JM Kemp,6,1,2,1,0,1,0,1,0,6
JM Kemp,7,5,2,0,0,0,0,0,0,7
JM Kemp,8,4,6,0,0,3,0,0,1,14
JM Kemp,9,2,1,1,0,2,0,0,0,6
JM Kemp,10,4,2,0,0,0,0,0,1,7
JM Kemp,11,0,0,0,0,0,0,0,0,0
JM Kemp,12,3,3,0,0,0,0,0,1,7
JM Kemp,13,2,0,0,0,0,0,0,0,2
JM Kemp,14,0,0,0,0,0,0,0,0,0
JM Kemp,15,0,0,0,0,0,0,0,0,0
JM Kemp,16,0,0,0,0,0,0,0,0,0
JM Kemp,17,0,0,0,0,0,0,0,0,0
JM Kemp,18,0,0,0,0,0,0,0,0,0
JM Kemp,19,0,1,0,0,0,0,0,0,1
VRV Singh,1,2,3,0,0,1,0,0,0,6
VRV Singh,2,0,0,0,0,0,0,0,0,0
VRV Singh,3,4,5,1,0,2,0,0,0,12
VRV Singh,4,2,1,0,0,3,0,0,0,6
VRV Singh,5,28,9,1,1,13,0,5,1,58
VRV Singh,6,8,4,0,0,1,0,0,0,13
VRV Singh,7,24,22,4,1,2,0,2,1,56
VRV Singh,8,4,6,2,0,0,0,0,0,12
VRV Singh,9,13,26,4,0,7,0,0,3,53
VRV Singh,10,0,5,0,0,1,0,0,0,6
VRV Singh,11,7,6,0,0,4,0,2,0,19
VRV Singh,12,0,3,0,0,1,0,2,0,6
VRV Singh,13,1,2,0,0,3,0,0,0,6
VRV Singh,14,1,2,3,0,4,0,2,0,12
VRV Singh,15,1,4,1,0,0,0,0,0,6
VRV Singh,16,4,7,3,0,4,0,0,1,19
VRV Singh,17,13,19,7,0,10,0,0,4,53
VRV Singh,18,13,9,1,0,1,0,1,3,28
VRV Singh,19,3,4,3,0,1,0,2,3,16
AC Voges,1,0,0,0,0,0,0,0,0,0
AC Voges,2,5,0,0,0,2,0,0,0,7
AC Voges,3,0,0,0,0,0,0,0,0,0
AC Voges,4,0,0,0,0,0,0,0,0,0
AC Voges,5,1,1,0,0,4,0,0,0,6
AC Voges,6,2,3,1,0,0,0,0,0,6
AC Voges,7,0,0,0,0,0,0,0,0,0
AC Voges,8,0,0,0,0,0,0,0,0,0
AC Voges,9,0,0,0,0,0,0,0,0,0
AC Voges,10,0,0,0,0,0,0,0,0,0
AC Voges,11,1,5,0,0,0,0,0,0,6
AC Voges,12,2,3,0,0,0,0,2,0,7
AC Voges,13,5,11,0,0,2,0,0,1,19
AC Voges,14,0,0,0,0,0,0,0,0,0
AC Voges,15,0,0,0,0,0,0,0,0,0
AC Voges,16,1,5,0,0,0,0,0,0,6
FY Fazal,1,0,0,0,0,0,0,0,0,0
FY Fazal,2,0,0,0,0,0,0,0,0,0
FY Fazal,3,0,0,0,0,0,0,0,0,0
FY Fazal,4,0,0,0,0,0,0,0,0,0
FY Fazal,5,0,0,0,0,0,0,0,0,0
FY Fazal,6,0,0,0,0,0,0,0,0,0
